season,week,game_type,home_team,away_team,home_score,away_score,home_rest,away_rest,result
2014,8,REG,CIN,BAL,27,24,7,7,3
2014,8,REG,JAX,MIA,13,27,7,7,-14
2014,8,REG,KC,STL,34,7,7,7,27
2014,8,REG,NE,CHI,51,23,10,7,28
2014,8,REG,NYJ,BUF,23,43,10,7,-20
2014,8,REG,TB,MIN,13,19,14,7,-6
2014,8,REG,TEN,HOU,16,30,7,6,-14
2014,8,REG,ARI,PHI,24,20,7,14,4
2014,8,REG,CLE,OAK,23,13,7,7,10
2014,8,REG,PIT,IND,51,34,6,7,17
2014,8,REG,NO,GB,44,23,7,7,21
2014,8,REG,DAL,WAS,17,20,8,8,-3
2014,9,REG,CAR,NO,10,28,4,4,-18
2014,9,REG,CIN,JAX,33,23,7,7,10
2014,9,REG,CLE,TB,22,17,7,7,5
2014,9,REG,DAL,ARI,17,28,6,7,-11
2014,9,REG,HOU,PHI,21,31,7,7,-10
2014,9,REG,KC,NYJ,24,10,7,7,14
2014,9,REG,MIA,SD,37,0,7,10,37
2014,9,REG,MIN,WAS,29,26,7,6,3
2014,9,REG,SF,STL,10,13,14,7,-3
2014,9,REG,NE,DEN,43,21,7,10,22
2014,9,REG,SEA,OAK,30,24,7,7,6
2014,9,REG,PIT,BAL,43,23,7,7,20
2014,9,REG,NYG,IND,24,40,15,8,-16
2014,10,REG,CIN,CLE,3,24,4,4,-21
2014,10,REG,BAL,TEN,21,7,7,14,14
2014,10,REG,BUF,KC,13,17,14,7,-4
2014,10,REG,DET,MIA,20,16,14,7,4
2014,10,REG,JAX,DAL,17,31,7,7,-14
2014,10,REG,NO,SF,24,27,10,7,-3
2014,10,REG,NYJ,PIT,20,13,7,7,7
2014,10,REG,TB,ATL,17,27,7,14,-10
2014,10,REG,OAK,DEN,17,41,7,7,-24
2014,10,REG,ARI,STL,31,14,7,7,17
2014,10,REG,SEA,NYG,38,17,7,6,21
2014,10,REG,GB,CHI,55,14,14,14,41
2014,10,REG,PHI,CAR,45,21,8,11,24
2014,11,REG,MIA,BUF,22,9,4,4,13
2014,11,REG,CAR,ATL,17,19,6,7,-2
2014,11,REG,CHI,MIN,21,13,7,14,8
2014,11,REG,CLE,HOU,7,23,10,14,-16
2014,11,REG,KC,SEA,24,20,7,7,4
2014,11,REG,NO,CIN,10,27,7,10,-17
2014,11,REG,NYG,SF,10,16,7,7,-6
2014,11,REG,STL,DEN,22,7,7,7,15
2014,11,REG,WAS,TB,7,27,14,7,-20
2014,11,REG,SD,OAK,13,6,14,7,7
2014,11,REG,ARI,DET,14,6,7,7,8
2014,11,REG,GB,PHI,53,20,7,6,33
2014,11,REG,IND,NE,20,42,13,14,-22
2014,11,REG,TEN,PIT,24,27,8,8,-3
2014,12,REG,OAK,KC,24,20,4,4,4
2014,12,REG,ATL,CLE,24,26,7,7,-2
2014,12,REG,CHI,TB,21,13,7,7,8
2014,12,REG,HOU,CIN,13,22,7,7,-9
2014,12,REG,IND,JAX,23,3,7,14,20
2014,12,REG,MIN,GB,21,24,7,7,-3
2014,12,REG,NE,DET,34,9,7,7,25
2014,12,REG,PHI,TEN,43,24,7,6,19
2014,12,REG,SD,STL,27,24,7,7,3
2014,12,REG,SEA,ARI,19,3,7,7,16
2014,12,REG,DEN,MIA,39,36,7,10,3
2014,12,REG,SF,WAS,17,13,7,7,4
2014,12,REG,NYG,DAL,28,31,7,14,-3
2014,12,REG,BUF,NYJ,38,3,11,15,35
2014,12,REG,NO,BAL,27,34,8,15,-7
2014,13,REG,DET,CHI,34,17,4,4,17
2014,13,REG,DAL,PHI,10,33,4,4,-23
2014,13,REG,SF,SEA,3,19,4,4,-16
2014,13,REG,BAL,SD,33,34,6,7,-1
2014,13,REG,BUF,CLE,26,10,6,7,16
2014,13,REG,HOU,TEN,45,21,7,7,24
2014,13,REG,IND,WAS,49,27,7,7,22
2014,13,REG,JAX,NYG,25,24,7,7,1
2014,13,REG,MIN,CAR,31,13,7,14,18
2014,13,REG,PIT,NO,32,35,13,6,-3
2014,13,REG,STL,OAK,52,0,7,10,52
2014,13,REG,TB,CIN,13,14,7,7,-1
2014,13,REG,ATL,ARI,29,18,7,7,11
2014,13,REG,GB,NE,26,21,7,7,5
2014,13,REG,KC,DEN,16,29,10,7,-13
2014,13,REG,NYJ,MIA,13,16,7,8,-3
2014,14,REG,CHI,DAL,28,41,7,7,-13
2014,14,REG,CIN,PIT,21,42,7,7,-21
2014,14,REG,CLE,IND,24,25,7,7,-1
2014,14,REG,DET,TB,34,17,10,7,17
2014,14,REG,JAX,HOU,13,27,7,7,-14
2014,14,REG,MIA,BAL,13,28,6,7,-15
2014,14,REG,MIN,NYJ,30,24,7,6,6
2014,14,REG,NO,CAR,10,41,7,7,-31
2014,14,REG,TEN,NYG,7,36,7,7,-29
2014,14,REG,WAS,STL,0,24,7,7,-24
2014,14,REG,ARI,KC,17,14,7,7,3
2014,14,REG,DEN,BUF,24,17,7,7,7
2014,14,REG,OAK,SF,24,13,7,10,11
2014,14,REG,PHI,SEA,14,24,10,10,-10
2014,14,REG,SD,NE,14,23,7,7,-9
2014,14,REG,GB,ATL,43,37,8,8,6
2014,15,REG,STL,ARI,6,12,4,4,-6
2014,15,REG,ATL,PIT,20,27,6,7,-7
2014,15,REG,BAL,JAX,20,12,7,7,8
2014,15,REG,BUF,GB,21,13,7,6,8
2014,15,REG,CAR,TB,19,17,7,7,2
2014,15,REG,CLE,CIN,0,30,7,7,-30
2014,15,REG,IND,HOU,17,10,7,7,7
2014,15,REG,KC,OAK,31,13,7,7,18
2014,15,REG,NE,MIA,41,13,7,7,28
2014,15,REG,NYG,WAS,24,13,7,7,11
2014,15,REG,SD,DEN,10,22,7,7,-12
2014,15,REG,TEN,NYJ,11,16,7,7,-5
2014,15,REG,DET,MIN,16,14,7,7,2
2014,15,REG,SEA,SF,17,7,7,7,10
2014,15,REG,PHI,DAL,27,38,7,10,-11
2014,15,REG,CHI,NO,15,31,11,8,-16
2014,16,REG,JAX,TEN,21,13,4,4,8
2014,16,REG,WAS,PHI,27,24,6,6,3
2014,16,REG,SF,SD,35,38,6,6,-3
2014,16,REG,CAR,CLE,17,13,7,7,4
2014,16,REG,CHI,DET,14,20,6,7,-6
2014,16,REG,HOU,BAL,25,13,7,7,12
2014,16,REG,MIA,MIN,37,35,7,7,2
2014,16,REG,NO,ATL,14,30,6,7,-16
2014,16,REG,NYJ,NE,16,17,7,7,-1
2014,16,REG,PIT,KC,20,12,7,7,8
2014,16,REG,TB,GB,3,20,7,7,-17
2014,16,REG,STL,NYG,27,37,10,7,-10
2014,16,REG,DAL,IND,42,7,7,7,35
2014,16,REG,OAK,BUF,26,24,7,7,2
2014,16,REG,ARI,SEA,6,35,10,7,-29
2014,16,REG,CIN,DEN,37,28,8,8,9
2014,17,REG,BAL,CLE,20,10,7,7,10
2014,17,REG,HOU,JAX,23,17,7,10,6
2014,17,REG,KC,SD,19,7,7,8,12
2014,17,REG,MIA,NYJ,24,37,7,7,-13
2014,17,REG,MIN,CHI,13,9,7,7,4
2014,17,REG,NE,BUF,9,17,7,7,-8
2014,17,REG,NYG,PHI,26,34,7,8,-8
2014,17,REG,TB,NO,20,23,7,7,-3
2014,17,REG,TEN,IND,10,27,10,7,-17
2014,17,REG,WAS,DAL,17,44,8,7,-27
2014,17,REG,ATL,CAR,3,34,7,7,-31
2014,17,REG,DEN,OAK,47,14,6,7,33
2014,17,REG,GB,DET,30,20,7,7,10
2014,17,REG,SEA,STL,20,6,7,7,14
2014,17,REG,SF,ARI,20,17,8,7,3
2014,17,REG,PIT,CIN,27,17,7,6,10
2015,1,REG,NE,PIT,28,21,7,7,7
2015,1,REG,BUF,IND,27,14,7,7,13
2015,1,REG,CHI,GB,23,31,7,7,-8
2015,1,REG,HOU,KC,20,27,7,7,-7
2015,1,REG,JAX,CAR,9,20,7,7,-11
2015,1,REG,NYJ,CLE,31,10,7,7,21
2015,1,REG,STL,SEA,34,31,7,7,3
2015,1,REG,WAS,MIA,10,17,7,7,-7
2015,1,REG,ARI,NO,31,19,7,7,12
2015,1,REG,SD,DET,33,28,7,7,5
2015,1,REG,DEN,BAL,19,13,7,7,6
2015,1,REG,OAK,CIN,13,33,7,7,-20
2015,1,REG,TB,TEN,14,42,7,7,-28
2015,1,REG,DAL,NYG,27,26,7,7,1
2015,1,REG,ATL,PHI,26,24,7,7,2
2015,1,REG,SF,MIN,20,3,7,7,17
2015,2,REG,KC,DEN,24,31,4,4,-7
2015,2,REG,BUF,NE,32,40,7,10,-8
2015,2,REG,CAR,HOU,24,17,7,7,7
2015,2,REG,CHI,ARI,23,48,7,7,-25
2015,2,REG,CIN,SD,24,19,7,7,5
2015,2,REG,CLE,TEN,28,14,7,7,14
2015,2,REG,MIN,DET,26,16,6,7,10
2015,2,REG,NO,TB,19,26,7,7,-7
2015,2,REG,NYG,ATL,20,24,7,6,-4
2015,2,REG,PIT,SF,43,18,10,6,25
2015,2,REG,WAS,STL,24,10,7,7,14
2015,2,REG,JAX,MIA,23,20,7,7,3
2015,2,REG,OAK,BAL,37,33,7,7,4
2015,2,REG,PHI,DAL,10,20,6,7,-10
2015,2,REG,GB,SEA,27,17,7,7,10
2015,2,REG,IND,NYJ,7,20,8,8,-13
2015,3,REG,NYG,WAS,32,21,4,4,11
2015,3,REG,BAL,CIN,24,28,7,7,-4
2015,3,REG,CAR,NO,27,22,7,7,5
2015,3,REG,CLE,OAK,20,27,7,7,-7
2015,3,REG,DAL,ATL,28,39,7,7,-11
2015,3,REG,HOU,TB,19,9,7,7,10
2015,3,REG,MIN,SD,31,14,7,7,17
2015,3,REG,NE,JAX,51,17,7,7,34
2015,3,REG,NYJ,PHI,17,24,6,7,-7
2015,3,REG,STL,PIT,6,12,7,7,-6
2015,3,REG,TEN,IND,33,35,7,6,-2
2015,3,REG,ARI,SF,47,7,7,7,40
2015,3,REG,MIA,BUF,14,41,7,7,-27
2015,3,REG,SEA,CHI,26,0,7,7,26
2015,3,REG,DET,DEN,12,24,7,10,-12
2015,3,REG,GB,KC,38,28,8,11,10
2015,4,REG,PIT,BAL,20,23,4,4,-3
2015,4,REG,MIA,NYJ,14,27,7,7,-13
2015,4,REG,ATL,HOU,48,21,7,7,27
2015,4,REG,BUF,NYG,10,24,7,10,-14
2015,4,REG,CHI,OAK,22,20,7,7,2
2015,4,REG,CIN,KC,36,21,7,6,15
2015,4,REG,IND,JAX,16,13,7,7,3
2015,4,REG,TB,CAR,23,37,7,7,-14
2015,4,REG,WAS,PHI,23,20,10,7,3
2015,4,REG,SD,CLE,30,27,7,7,3
2015,4,REG,ARI,STL,22,24,7,7,-2
2015,4,REG,DEN,MIN,23,20,7,7,3
2015,4,REG,SF,GB,3,17,7,6,-14
2015,4,REG,NO,DAL,26,20,7,7,6
2015,4,REG,SEA,DET,13,10,8,8,3
2015,5,REG,HOU,IND,20,27,4,4,-7
2015,5,REG,ATL,WAS,25,19,7,7,6
2015,5,REG,BAL,CLE,30,33,10,7,-3
2015,5,REG,CIN,SEA,27,24,7,6,3
2015,5,REG,GB,STL,24,10,7,7,14
2015,5,REG,KC,CHI,17,18,7,7,-1
2015,5,REG,PHI,NO,39,17,7,7,22
2015,5,REG,TB,JAX,38,31,7,7,7
2015,5,REG,TEN,BUF,13,14,14,7,-1
2015,5,REG,DET,ARI,17,42,6,7,-25
2015,5,REG,DAL,NE,6,30,7,14,-24
2015,5,REG,OAK,DEN,10,16,7,7,-6
2015,5,REG,NYG,SF,30,27,7,7,3
2015,5,REG,SD,PIT,20,24,8,11,-4
2015,6,REG,NO,ATL,31,21,4,4,10
2015,6,REG,BUF,CIN,21,34,7,7,-13
2015,6,REG,CLE,DEN,23,26,7,7,-3
2015,6,REG,DET,CHI,37,34,7,7,3
2015,6,REG,JAX,HOU,20,31,7,10,-11
2015,6,REG,MIN,KC,16,10,14,7,6
2015,6,REG,NYJ,WAS,34,20,14,7,14
2015,6,REG,PIT,ARI,25,13,6,7,12
2015,6,REG,TEN,MIA,10,38,7,14,-28
2015,6,REG,SEA,CAR,23,27,7,14,-4
2015,6,REG,GB,SD,27,20,7,6,7
2015,6,REG,SF,BAL,25,20,7,7,5
2015,6,REG,IND,NE,27,34,10,7,-7
2015,6,REG,PHI,NYG,27,7,8,8,20
2015,7,REG,SF,SEA,3,20,4,4,-17
2015,7,REG,JAX,BUF,34,31,7,7,3
2015,7,REG,DET,MIN,19,28,7,7,-9
2015,7,REG,IND,NO,21,27,7,10,-6
2015,7,REG,KC,PIT,23,13,7,7,10
2015,7,REG,MIA,HOU,44,26,7,7,18
2015,7,REG,NE,NYJ,30,23,7,7,7
2015,7,REG,STL,CLE,24,6,14,7,18
2015,7,REG,TEN,ATL,7,10,7,10,-3
2015,7,REG,WAS,TB,31,30,7,14,1
2015,7,REG,SD,OAK,29,37,7,14,-8
2015,7,REG,NYG,DAL,27,20,6,14,7
2015,7,REG,CAR,PHI,27,16,7,6,11
2015,7,REG,ARI,BAL,26,18,8,8,8
2015,8,REG,NE,MIA,36,7,4,4,29
2015,8,REG,KC,DET,45,10,7,7,35
2015,8,REG,ATL,TB,20,23,7,7,-3
2015,8,REG,BAL,SD,29,26,6,7,3
2015,8,REG,CHI,MIN,20,23,14,7,-3
2015,8,REG,CLE,ARI,20,34,7,6,-14
2015,8,REG,HOU,TEN,20,6,7,7,14
2015,8,REG,NO,NYG,52,49,7,7,3
2015,8,REG,PIT,CIN,10,16,7,14,-6
2015,8,REG,STL,SF,27,6,7,10,21
2015,8,REG,OAK,NYJ,34,20,7,7,14
2015,8,REG,DAL,SEA,12,13,7,10,-1
2015,8,REG,DEN,GB,29,10,14,14,19
2015,8,REG,CAR,IND,29,26,8,8,3
2015,9,REG,CIN,CLE,31,10,4,4,21
2015,9,REG,BUF,MIA,33,17,14,10,16
2015,9,REG,CAR,GB,37,29,6,7,8
2015,9,REG,MIN,STL,21,18,7,7,3
2015,9,REG,NE,WAS,27,10,10,14,17
2015,9,REG,NO,TEN,28,34,7,7,-6
2015,9,REG,NYJ,JAX,28,23,7,14,5
2015,9,REG,PIT,OAK,38,35,7,7,3
2015,9,REG,SF,ATL,17,16,7,7,1
2015,9,REG,TB,NYG,18,32,7,7,-14
2015,9,REG,IND,DEN,27,24,6,7,3
2015,9,REG,DAL,PHI,27,33,7,14,-6
2015,9,REG,SD,CHI,19,22,8,8,-3
2015,10,REG,NYJ,BUF,17,22,4,4,-5
2015,10,REG,BAL,JAX,20,22,14,7,-2
2015,10,REG,GB,DET,16,18,7,14,-2
2015,10,REG,PHI,MIA,19,20,7,7,-1
2015,10,REG,PIT,CLE,30,9,7,10,21
2015,10,REG,STL,CHI,13,37,7,6,-24
2015,10,REG,TB,DAL,10,6,7,7,4
2015,10,REG,TEN,CAR,10,27,7,7,-17
2015,10,REG,WAS,NO,47,14,7,7,33
2015,10,REG,OAK,MIN,14,30,7,7,-16
2015,10,REG,DEN,KC,13,29,7,14,-16
2015,10,REG,NYG,NE,26,27,7,7,-1
2015,10,REG,SEA,ARI,32,39,14,14,-7
2015,10,REG,CIN,HOU,6,10,11,15,-4
2015,11,REG,JAX,TEN,19,13,4,4,6
2015,11,REG,ATL,IND,21,24,14,14,-3
2015,11,REG,BAL,STL,16,13,7,7,3
2015,11,REG,CAR,WAS,44,16,7,7,28
2015,11,REG,CHI,DEN,15,17,7,7,-2
2015,11,REG,DET,OAK,18,13,7,7,5
2015,11,REG,HOU,NYJ,24,17,6,10,7
2015,11,REG,MIA,DAL,14,24,7,7,-10
2015,11,REG,PHI,TB,17,45,7,7,-28
2015,11,REG,SD,KC,3,33,13,7,-30
2015,11,REG,MIN,GB,13,30,7,7,-17
2015,11,REG,SEA,SF,29,13,7,14,16
2015,11,REG,ARI,CIN,34,31,7,6,3
2015,11,REG,NE,BUF,20,13,8,11,7
2015,12,REG,DET,PHI,45,14,4,4,31
2015,12,REG,DAL,CAR,14,33,4,4,-19
2015,12,REG,GB,CHI,13,17,4,4,-4
2015,12,REG,ATL,MIN,10,20,7,7,-10
2015,12,REG,CIN,STL,31,7,7,7,24
2015,12,REG,HOU,NO,24,6,7,14,18
2015,12,REG,IND,TB,25,12,7,7,13
2015,12,REG,JAX,SD,25,31,10,7,-6
2015,12,REG,KC,BUF,30,22,7,6,8
2015,12,REG,NYJ,MIA,38,20,7,7,18
2015,12,REG,TEN,OAK,21,24,10,7,-3
2015,12,REG,WAS,NYG,20,14,7,14,6
2015,12,REG,SF,ARI,13,19,7,7,-6
2015,12,REG,SEA,PIT,39,30,7,14,9
2015,12,REG,DEN,NE,30,24,7,6,6
2015,12,REG,CLE,BAL,27,33,15,8,-6
2015,13,REG,DET,GB,23,27,7,7,-4
2015,13,REG,BUF,HOU,30,21,7,7,9
2015,13,REG,CHI,SF,20,26,10,7,-6
2015,13,REG,CLE,CIN,3,37,6,7,-34
2015,13,REG,MIA,BAL,15,13,7,6,2
2015,13,REG,MIN,SEA,7,38,7,7,-31
2015,13,REG,NYG,NYJ,20,23,7,7,-3
2015,13,REG,STL,ARI,3,27,7,7,-24
2015,13,REG,TB,ATL,23,19,7,7,4
2015,13,REG,TEN,JAX,42,39,7,7,3
2015,13,REG,OAK,KC,20,34,7,7,-14
2015,13,REG,SD,DEN,3,17,7,7,-14
2015,13,REG,NE,PHI,28,35,7,10,-7
2015,13,REG,NO,CAR,38,41,7,10,-3
2015,13,REG,PIT,IND,45,10,7,7,35
2015,13,REG,WAS,DAL,16,19,8,11,-3
2015,14,REG,ARI,MIN,23,20,4,4,3
2015,14,REG,BAL,SEA,6,35,7,7,-29
2015,14,REG,CAR,ATL,38,0,7,7,38
2015,14,REG,CHI,WAS,21,24,7,6,-3
2015,14,REG,CIN,PIT,20,33,7,7,-13
2015,14,REG,CLE,SF,24,10,7,7,14
2015,14,REG,JAX,IND,51,16,7,7,35
2015,14,REG,KC,SD,10,3,7,7,7
2015,14,REG,NYJ,TEN,30,8,7,7,22
2015,14,REG,PHI,BUF,23,20,7,7,3
2015,14,REG,STL,DET,21,14,7,10,7
2015,14,REG,TB,NO,17,24,7,7,-7
2015,14,REG,DEN,OAK,12,15,7,7,-3
2015,14,REG,GB,DAL,28,7,10,6,21
2015,14,REG,HOU,NE,6,27,7,7,-21
2015,14,REG,MIA,NYG,24,31,8,8,-7
2015,15,REG,STL,TB,31,23,4,4,8
2015,15,REG,DAL,NYJ,16,19,6,6,-3
2015,15,REG,BAL,KC,14,34,7,7,-20
2015,15,REG,IND,HOU,10,16,7,7,-6
2015,15,REG,JAX,ATL,17,23,7,7,-6
2015,15,REG,MIN,CHI,38,17,10,7,21
2015,15,REG,NE,TEN,33,16,7,7,17
2015,15,REG,NYG,CAR,35,38,6,7,-3
2015,15,REG,WAS,BUF,35,25,7,7,10
2015,15,REG,OAK,GB,20,30,7,7,-10
2015,15,REG,SEA,CLE,30,13,7,7,17
2015,15,REG,PIT,DEN,34,27,7,7,7
2015,15,REG,SD,MIA,30,14,7,6,16
2015,15,REG,SF,CIN,14,24,7,7,-10
2015,15,REG,PHI,ARI,17,40,7,10,-23
2015,15,REG,NO,DET,27,35,8,8,-8
2015,16,REG,OAK,SD,23,20,4,4,3
2015,16,REG,PHI,WAS,24,38,6,6,-14
2015,16,REG,ATL,CAR,20,13,7,7,7
2015,16,REG,BAL,PIT,20,17,7,7,3
2015,16,REG,BUF,DAL,16,6,7,8,10
2015,16,REG,DET,SF,32,17,6,7,15
2015,16,REG,KC,CLE,17,13,7,7,4
2015,16,REG,MIA,IND,12,18,7,7,-6
2015,16,REG,NYJ,NE,26,20,8,7,6
2015,16,REG,TB,CHI,21,26,10,7,-5
2015,16,REG,TEN,HOU,6,34,7,7,-28
2015,16,REG,NO,JAX,38,27,6,7,11
2015,16,REG,ARI,GB,38,8,7,7,30
2015,16,REG,SEA,STL,17,23,7,10,-6
2015,16,REG,MIN,NYG,49,17,7,7,32
2015,16,REG,DEN,CIN,20,17,8,8,3
2015,17,REG,ATL,NO,17,20,7,7,-3
2015,17,REG,BUF,NYJ,22,17,7,7,5
2015,17,REG,CHI,DET,20,24,7,7,-4
2015,17,REG,CIN,BAL,24,16,6,7,8
2015,17,REG,CLE,PIT,12,28,7,7,-16
2015,17,REG,DAL,WAS,23,34,7,8,-11
2015,17,REG,HOU,JAX,30,6,7,7,24
2015,17,REG,IND,TEN,30,24,7,7,6
2015,17,REG,MIA,NE,20,10,7,7,10
2015,17,REG,NYG,PHI,30,35,7,8,-5
2015,17,REG,ARI,SEA,6,36,7,7,-30
2015,17,REG,CAR,TB,38,10,7,7,28
2015,17,REG,DEN,SD,27,20,6,10,7
2015,17,REG,KC,OAK,23,17,7,10,6
2015,17,REG,SF,STL,19,16,7,7,3
2015,17,REG,GB,MIN,13,20,7,7,-7
2016,1,REG,DEN,CAR,21,20,7,7,1
2016,1,REG,ATL,TB,24,31,7,7,-7
2016,1,REG,BAL,BUF,13,7,7,7,6
2016,1,REG,HOU,CHI,23,14,7,7,9
2016,1,REG,JAX,GB,23,27,7,7,-4
2016,1,REG,KC,SD,33,27,7,7,6
2016,1,REG,NO,OAK,34,35,7,7,-1
2016,1,REG,NYJ,CIN,22,23,7,7,-1
2016,1,REG,PHI,CLE,29,10,7,7,19
2016,1,REG,TEN,MIN,16,25,7,7,-9
2016,1,REG,SEA,MIA,12,10,7,7,2
2016,1,REG,DAL,NYG,19,20,7,7,-1
2016,1,REG,IND,DET,35,39,7,7,-4
2016,1,REG,ARI,NE,21,23,7,7,-2
2016,1,REG,WAS,PIT,16,38,7,7,-22
2016,1,REG,SF,LA,28,0,7,7,28
2016,2,REG,BUF,NYJ,31,37,4,4,-6
2016,2,REG,ARI,TB,40,7,7,7,33
2016,2,REG,CAR,SF,46,27,10,6,19
2016,2,REG,CLE,BAL,20,25,7,7,-5
2016,2,REG,DET,TEN,15,16,7,7,-1
2016,2,REG,HOU,KC,19,12,7,7,7
2016,2,REG,NE,MIA,31,24,7,7,7
2016,2,REG,NYG,NO,16,13,7,7,3
2016,2,REG,PIT,CIN,24,16,6,7,8
2016,2,REG,WAS,DAL,23,27,6,7,-4
2016,2,REG,LA,SEA,9,3,6,7,6
2016,2,REG,DEN,IND,34,20,10,7,14
2016,2,REG,OAK,ATL,28,35,7,7,-7
2016,2,REG,SD,JAX,38,14,7,7,24
2016,2,REG,MIN,GB,17,14,7,7,3
2016,2,REG,CHI,PHI,14,29,8,8,-15
2016,3,REG,NE,HOU,27,0,4,4,27
2016,3,REG,BUF,ARI,33,18,10,7,15
2016,3,REG,CAR,MIN,10,22,7,7,-12
2016,3,REG,CIN,DEN,17,29,7,7,-12
2016,3,REG,GB,DET,34,27,7,7,7
2016,3,REG,JAX,BAL,17,19,7,7,-2
2016,3,REG,MIA,CLE,30,24,7,7,6
2016,3,REG,NYG,WAS,27,29,7,7,-2
2016,3,REG,TEN,OAK,10,17,7,7,-7
2016,3,REG,SEA,SF,37,18,7,7,19
2016,3,REG,TB,LA,32,37,7,7,-5
2016,3,REG,IND,SD,26,22,7,7,4
2016,3,REG,KC,NYJ,24,3,7,10,21
2016,3,REG,PHI,PIT,34,3,6,7,31
2016,3,REG,DAL,CHI,31,17,7,6,14
2016,3,REG,NO,ATL,32,45,8,8,-13
2016,4,REG,CIN,MIA,22,7,4,4,15
2016,4,REG,JAX,IND,30,27,7,7,3
2016,4,REG,ATL,CAR,48,33,6,7,15
2016,4,REG,BAL,OAK,27,28,7,7,-1
2016,4,REG,CHI,DET,17,14,7,7,3
2016,4,REG,HOU,TEN,27,20,10,7,7
2016,4,REG,NE,BUF,0,16,10,7,-16
2016,4,REG,NYJ,SEA,17,27,7,7,-10
2016,4,REG,WAS,CLE,31,20,7,7,11
2016,4,REG,TB,DEN,7,27,7,7,-20
2016,4,REG,ARI,LA,13,17,7,7,-4
2016,4,REG,SD,NO,34,35,7,6,-1
2016,4,REG,SF,DAL,17,24,7,7,-7
2016,4,REG,PIT,KC,43,14,7,7,29
2016,4,REG,MIN,NYG,24,10,8,8,14
2016,5,REG,SF,ARI,21,33,4,4,-12
2016,5,REG,BAL,WAS,10,16,7,7,-6
2016,5,REG,CLE,NE,13,33,7,7,-20
2016,5,REG,DET,PHI,24,23,7,14,1
2016,5,REG,IND,CHI,29,23,7,7,6
2016,5,REG,MIA,TEN,17,30,10,7,-13
2016,5,REG,MIN,HOU,31,13,6,7,18
2016,5,REG,PIT,NYJ,31,13,7,7,18
2016,5,REG,DEN,ATL,16,23,7,7,-7
2016,5,REG,DAL,CIN,28,14,7,10,14
2016,5,REG,LA,BUF,19,30,7,7,-11
2016,5,REG,OAK,SD,34,31,7,7,3
2016,5,REG,GB,NYG,23,16,14,6,7
2016,5,REG,CAR,TB,14,17,8,8,-3
2016,6,REG,SD,DEN,21,13,4,4,8
2016,6,REG,BUF,SF,45,16,7,10,29
2016,6,REG,CHI,JAX,16,17,7,14,-1
2016,6,REG,DET,LA,31,28,7,7,3
2016,6,REG,MIA,PIT,30,15,7,7,15
2016,6,REG,NE,CIN,35,17,7,7,18
2016,6,REG,NO,CAR,41,38,14,6,3
2016,6,REG,NYG,BAL,27,23,7,7,4
2016,6,REG,TEN,CLE,28,26,7,7,2
2016,6,REG,WAS,PHI,27,20,7,7,7
2016,6,REG,OAK,KC,10,26,7,14,-16
2016,6,REG,GB,DAL,16,30,7,7,-14
2016,6,REG,SEA,ATL,26,24,14,7,2
2016,6,REG,HOU,IND,26,23,7,7,3
2016,6,REG,ARI,NYJ,28,3,11,8,25
2016,7,REG,GB,CHI,26,10,4,4,16
2016,7,REG,LA,NYG,10,17,7,7,-7
2016,7,REG,CIN,CLE,31,17,7,7,14
2016,7,REG,DET,WAS,20,17,7,7,3
2016,7,REG,JAX,OAK,16,33,7,7,-17
2016,7,REG,KC,NO,27,21,7,7,6
2016,7,REG,MIA,BUF,28,25,7,7,3
2016,7,REG,NYJ,BAL,24,16,6,7,8
2016,7,REG,PHI,MIN,21,10,7,14,11
2016,7,REG,TEN,IND,26,34,7,7,-8
2016,7,REG,ATL,SD,30,33,7,10,-3
2016,7,REG,SF,TB,17,34,7,13,-17
2016,7,REG,PIT,NE,16,27,7,7,-11
2016,7,REG,ARI,SEA,6,6,6,7,0
2016,7,REG,DEN,HOU,27,9,11,8,18
2016,8,REG,TEN,JAX,36,22,4,4,14
2016,8,REG,CIN,WAS,27,27,7,7,0
2016,8,REG,BUF,NE,25,41,7,7,-16
2016,8,REG,CAR,ARI,30,20,14,7,10
2016,8,REG,CLE,NYJ,28,31,7,7,-3
2016,8,REG,HOU,DET,20,13,6,7,7
2016,8,REG,IND,KC,14,30,7,7,-16
2016,8,REG,NO,SEA,25,20,7,7,5
2016,8,REG,TB,OAK,24,30,7,7,-6
2016,8,REG,DEN,SD,27,19,6,7,8
2016,8,REG,ATL,GB,33,32,7,10,1
2016,8,REG,DAL,PHI,29,23,14,7,6
2016,8,REG,CHI,MIN,20,10,11,8,10
2016,9,REG,TB,ATL,28,43,4,4,-15
2016,9,REG,BAL,PIT,21,14,14,14,7
2016,9,REG,CLE,DAL,10,35,7,7,-25
2016,9,REG,KC,JAX,19,14,7,10,5
2016,9,REG,MIA,NYJ,27,23,14,7,4
2016,9,REG,MIN,DET,16,22,6,7,-6
2016,9,REG,NYG,PHI,28,23,14,7,5
2016,9,REG,LA,CAR,10,13,14,7,-3
2016,9,REG,SF,NO,23,41,14,7,-18
2016,9,REG,GB,IND,26,31,7,7,-5
2016,9,REG,SD,TEN,43,35,7,10,8
2016,9,REG,OAK,DEN,30,20,7,7,10
2016,9,REG,SEA,BUF,31,25,8,8,6
2016,10,REG,BAL,CLE,28,7,4,4,21
2016,10,REG,CAR,KC,17,20,7,7,-3
2016,10,REG,JAX,HOU,21,24,7,14,-3
